#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESCATLAR.32;[From.GetTitledFirstName] gladly welcomes you to [From.GetHerHis] home, providing you with both a meal and shelter. You feel greatly welcomed as you talk at length with your hosts about your homeland.;;;;;;;;;;;;;x;
EVTOPTAATLARA.32;Their generosity is most appreciated.;;;;;;;;;;;;;x;
EVTOPTAATLARB.32;It's a reception fitting of someone of my station.;;;;;;;;;;;;;x;
EVTDESCATLAR.33;It appears, [From.GetTitledFirstName] has decided to turn you away.;;;;;;;;;;;;;x;
EVTOPTAATLAR.33;This is greatly displeasing.;;;;;;;;;;;;;x;
EVTDESCATLAR.34;[From.GetFirstName] proves to be an interesting guest, talking at length about [From.GetHerHis] home and [From.GetHerHis] travels around the world. The next morning, they depart to continue their journey.;;;;;;;;;;;;;x;
EVTOPTAATLAR.34;They are always welcome to return.;;;;;;;;;;;;;x;
EVTDESCATLAR.35;[From.GetFirstName] proves to be an interesting guest, but is a touch arrogant, boosting about [From.GetHerHis] travels and [From.GetHerHis] own land. They depart the next morning, going on their way.;;;;;;;;;;;;;x;
EVTOPTAATLAR.35;I guess that was one way to pass the evening.;;;;;;;;;;;;;x;
EVTDESCATLAR.50;Our tribe are not the only ones who survive by hunting in these lands. Now though, a great many wolves seem to be gathering dangerously close to our settlement. They'll prove to be a great menace to our people until they either disperse or they're destroyed.;;;;;;;;;;;;;x;
EVTOPTAATLARA.50;As Chief, it is my duty to protect the tribe.;;;;;;;;;;;;;x;
EVTOPTAATLARB.50;We can wait them out.;;;;;;;;;;;;;x;
EVTDESCATLAR.51;Today, a traveller arrived at our village, claiming to hail from one of the Northern Tribes. She claims to be an orphan in search of a new home, and offers us her skills as a Healer. So far, the village has welcomed her, but whether or not she stays is up to you.;;;;;;;;;;;;;x;
EVTOPTAATLARA.51;Of course she can stay.;;;;;;;;;;;;;x;
EVTOPTAATLARB.51;We do not take in outsiders, no matter what they offer.;;;;;;;;;;;;;x;
EVTDESCATLAR.52;You're hunting not far from home, among the snowdrift, when you hear a dreadful growl. Not far from you, camouflaged from sight, is a full grown Polar Bear Dog, one of the greatest danger any hunter could ever face. While no hunter of men, they are notoriously territorial and this one is dangerously close...;;;;;;;;;;;;;x;
EVTOPTAATLARA.52;I'll slay the beast!;;;;;;;;;;;;;x;
EVTOPTAATLARB.52;I'll play dead and let it pass me by.;;;;;;;;;;;;;x;
EVTDESCATLAR.53;Recently, we've been visited by traders from the distant Earth Kingdom. They seek to exchange their goods for Furs and Pelts. While they offer fair enough prices, it is not our ways to become dependent on these outsiders and their trade.;;;;;;;;;;;;;x;
EVTOPTAATLARA.53;We can enjoy a little luxury.;;;;;;;;;;;;;x;
EVTOPTAATLARB.53;They can take their baubles and leave.;;;;;;;;;;;;;x;
EVTDESCATLAR.201;News has reached the court that the province is being terrorized by a gang of Firebenders who've been robbing travellers and extorting farmers. Clearly, a solution is needed to put a stop to this menace.;;;;;;;;;;;;;x;
EVTOPTAATLARA.201;The guard will put an end to these bandits.;;;;;;;;;;;;;x;
EVTOPTAATLARB.201;The weak deserve no protection.;;;;;;;;;;;;;x;
EVTOPTAATLARC.201;Time to crack down on all these unruly Firebenders!;;;;;;;;;;;;;x;
EVTDESCATLAR.202;Forest fires are inevitable this time of year, and it appears some stupid farmer's attempt to clear land as gone wrong. Now, this fire threatens not only the outlying villages in the province, but a great many lives.;;;;;;;;;;;;;x;
EVTOPTAATLARA.202;We'll hire as many Firebenders as possible to stop it.;;;;;;;;;;;;;x;
EVTOPTAATLARB.202;You can't stop a fire, and I don't care to try.;;;;;;;;;;;;;x;
EVTOPTAATLARC.202;It's of no concern, I'll deal with it myself.;;;;;;;;;;;;;x;
EVTDESCATLAR.203;For hours, the ground in [Root.Capital.GetName] rumbled. Finally, smoke has begin to bellow from the nearby mountains. We are no strangers to the fiery wrath of a volcano, but as rolling waves of lava begin to flow, terror and chaos soon follow. As the devastation approaches, the court waits upon your word on what shall be done.;;;;;;;;;;;;;x;
EVTOPTAATLARA.203;We will build ditches and stand our ground!;;;;;;;;;;;;;x;
EVTOPTAATLARB.203;People must evacuated from this destruction.;;;;;;;;;;;;;x;
EVTOPTAATLARC.203;I will save myself and treasury!;;;;;;;;;;;;;x;
EVTOPTAATLARD.203;Oh, Spirits have mercy upon us!;;;;;;;;;;;;;x;
EVTTOOLTIPAATLARAA.203;[Root.GetFirstName] perishing in the effort.;;;;;;;;;;;;;x;
EVTTOOLTIPAATLARAB.203;[Root.GetFirstName] is proven a brave ruler, saving the province from devastation.;;;;;;;;;;;;;x;
EVTTOOLTIPAATLARBA.203;[Root.GetFirstName] does not escape.;;;;;;;;;;;;;x;
EVTTOOLTIPAATLARBB.203;not everyone escapes.;;;;;;;;;;;;;x;
EVTTOOLTIPAATLARBC.203;everyone escapes.;;;;;;;;;;;;;x;
ATLARdesc.300;Today, your courtiers have little to report. Little has happened lately save for the arrival of a peculiar travelling merchant from far away, arriving only with a cart of cabbages. The man must be a genius trader or the most desperate soul to travel so far to sell only vegetables.;;;;;;;;;;;;;x;
ATLARoptA.300;Perhaps we could use a merchant's advice at court.;;;;;;;;;;;;;x;
ATLARoptB.300;What a boring day this is...;;;;;;;;;;;;;x;
ATLARoptC.300;Have the guard seize these cabbages.;;;;;;;;;;;;;x;
EVTTOOLTIPAATLARAA.300;a true cabbage merchant you find.;;;;;;;;;;;;;x;
EVTTOOLTIPAATLARAB.300;a poor trader of vegetables you find.;;;;;;;;;;;;;x;
EVTTOOLTIPAATLARAC.300;My cabbages!\n;;;;;;;;;;;;;x;
ATLARdesc.301;It seems your instinct regarding the merchant was correct, with the man proving himself a genius in the economics of trade and agriculture. Still, for all this expertise, he shall still forever be known to the court as the 'Cabbage Man'.;;;;;;;;;;;;;x;
ATLARdesc.302;A week after hiring the man, the prattling cabbage merchant has proven to be completely incompetent at the most basic tenants of court etiquette. While some of the court are amused, for most, the fool has become a nuisance.;;;;;;;;;;;;;x;
ATLARoptA.301;I was lucky to find such an expert.;;;;;;;;;;;;;x;
ATLARoptA.302;I think the fool is funny.;;;;;;;;;;;;;x;
ATLARoptB.302;Very well, throw him over the walls.;;;;;;;;;;;;;x;
ATLARtitle.304;Death of a Cabbage Salesman;;;;;;;;;;;;;x;
ATLARdesc.304;Today, your courtiers bring you news that your courtier, Gao 'The Cabbage Man' Gan-Lan is no longer among the living. Known for his love of cabbages and great expertise in the fields of trade and agriculture, the former cabbage merchant shall be fondly remembered amongst the court.;;;;;;;;;;;;;x;
ATLARoptA.304;Who?;;;;;;;;;;;;;x;
ATLARoptB.304;I will miss his wisdom.;;;;;;;;;;;;;x;
ATLARdesc.500;Quite unexpectedly, an elderly traveller has appeared at your court. Presenting himself as a noble and a scholar from a distant land, he presents what he labels a simple proposal. In exchange for turning a blind eye to any 'problems' that might arise from his research during his visit, he will reimburse you generously.;;;;;;;;;;;;;x;
ATLARoptA.500;This sounds like easy money...;;;;;;;;;;;;;x;
ATLARoptB.500;Get out of my home and never return, you warlock!;;;;;;;;;;;;;x;
peasant_unrest_and_hysteria;The populace is furious;;;;;;;;;;;;;x;
ATLARdesc.502;Despite the guards best effort, the old traveller appears to have escaped into the night. What exactly he planned, and what happened to his victims, shall probably never be known. Still, the manhunt appears to have thankfully put the populace at ease and prevented hysteria. ;;;;;;;;;;;;;x;
ATLARoptA.502;Maybe I made a mistake?;;;;;;;;;;;;;x;
ATLARoptB.502;I must cleanse myself of this dirty money.;;;;;;;;;;;;;x;
ATLARdesc.503;The mysterious traveller appears before you again. Apparently, his work is done and he bids you farewell as he leaves for his next destination. Before he goes however, he offers you another generous gift for you aid?;;;;;;;;;;;;;x;
ATLARoptA.503;Perhaps we can do business another time?;;;;;;;;;;;;;x;
ATLA_INTRO_WATERTRIBE_TITLE;The Water Tribes;;;;;;;;;;;;;x;
ATLA_INTRO_WATERTRIBE_SOUTH;It is a time of peace for the Water Tribes, who have long lived far from the other nations, protected by their isolation and the harsh, unforgiving terrain of their homeland. From the great northern city, the Chief of the North is said to be ruler of all Water Tribe, but that authority has always been tempered with a great deal of independence of the many chieftains and tribes. As turmoil continues to grip the other nations, the Water Tribe remains untouched.\n\nAs a chief in the Southern Water Tribe, you could care less for the world's concerns. Life in the south is good, peaceful and prosperous as these unforgiving frozen lands can be.;;;;;;;;;;;;;x;
ATLA_INTRO_WATERTRIBE_NORTH;It is a time of peace for the Water Tribes, who have long lived far from the other nations, protected by their isolation and the harsh, unforgiving terrain of their homeland. From the great northern city, the Chief of the North is said to be ruler of all Water Tribe, but that authority has always been tempered with a great deal of independence of the many chieftains and tribes. As turmoil continues to grip the other nations, the Water Tribe remains untouched.\n\nAs a chief of the Northern Water Tribe, the outside world's affairs are of little interest. The great Moon and Ocean Spirits continue their eternal dance in the Spirit Oasis, and there is great harmony between Man and Spirits.;;;;;;;;;;;;;x;
ATLA_INTRO_WATERTRIBE;It is a time of peace for the Water Tribes, who have long lived far from the other nations, protected by their isolation and the harsh, unforgiving terrain of their homeland.;;;;;;;;;;;;;x;
ATLA_INTRO_EARTHKINGDOM_TITLE;The Earth Kingdom;;;;;;;;;;;;;x;
ATLA_INTRO_EARTHKINGDOM;For generations, the innumerable tribes and realms scattered across the continent have pledged fealty to the Earth King in Ba Sing Se. The once mighty Earth Kingdom of centuries past though has faded away, with the Earth King's presence beyond the towering walls of Ba Sing Se growing weaker by the day. While this lack of authority has left the Kingdom's many subjects to fend for themselves, the vassal kings, the lords and chieftains have long taken advantage of the capital's waning power to war and expand their territories. Whether the future brings further decay, or perhaps a reawakening of this once powerful nation, remains to be seen.;;;;;;;;;;;;;x;
ATLA_INTRO_BASINGSE_TITLE;Ba Sing Se;;;;;;;;;;;;;x;
ATLA_INTRO_BASINGSE;The impenetrable city, heart and jewel of the Earth Kingdom. For untold centuries, the Earth King has ruled from his throne from the Royal Palace at the very heart of the city. Surrounded by towering walls and guarded by elite warriors, Ba Sing Se has never fallen to any enemy who dares besieges it. While unassailable on the outside, the real dangers dwell within. From the poverty of the Outer Ring, to the scheming nobility much closer to the throne, and worst of all, the all seeing Dai Li who rule the city from the shadows, Ba Sing Se is a dangerous and decrepit place. One wonders whether it is destined to be consumed by it's own corruption and decadence, or if one can hope it can once be restored to the glory and splendor of the past.;;;;;;;;;;;;;x;
ATLA_INTRO_FIRENATION_TITLE;The Fire Nation;;;;;;;;;;;;;x;
ATLA_INTRO_FIRENATION;Once, the grand civilisation of the Sun Warriors ruled over the Fire Islands. That time of old has passed, with their mighty empire fading away. Since then, our people have come to rule these prosperous lands. While the harsh climate and ever present threat of volcanic eruption may seem unbearable to less hardened folk, it is the forge in which our people have grown stronger. No matter the future, no matter who rules, the people of Agni will endure, as they always have.;;;;;;;;;;;;;x;
EVTOPTINTRO.1;The Spirits bless us with such fortunes.;;;;;;;;;;;;;x;
EVTOPTINTRO.2;In such times, it is upon our own strength which we must rely.;;;;;;;;;;;;;x;
commoner_tax;The Common Tax;;;;;;;;;;;;x;;
commoner_tax_desc;While the realm itself greatly depends on the income derived from our many provinces, it is the taxes themselves on the common people that truly have the most impact. Generously low taxes may help growth, prosperity and lower rebelliousness may however anger aristocrats and deal a significant blow to the economy. Likewise, harsh taxes may be extremely profitable, may lead to mass rebellion.;;;;;;;;;;;;;x;
commoner_tax_0;Generous;;;;;;;;;;;;;x;
commoner_tax_0_desc;The contributions expected of the common folk to the state itself are trivially low. While this means there is far less income to be made, the result is a happier, more docile provinces.;;;;;;;;;;;;;x;
commoner_tax_1;Lenient;;;;;;;;;;;;;x;
commoner_tax_1_desc;The contribution subjects are expected to make is far less than what is taken in neighbouring regions, leading to a less burdened and slightly more grateful, populace.;;;;;;;;;;;;;x;
commoner_tax_2;Fair;;;;;;;;;;;;;x;
commoner_tax_2_desc;The contributions expected of subjects is fairly standard, neither too harsh, but not what anyone would describe as low. Overall, it is the price paid by many folk, so not many see reason to complain.;;;;;;;;;;;;;x;
commoner_tax_3;Tough;;;;;;;;;;;;;x;
commoner_tax_3_desc;The contributions expected of the populace are fairly tough compared to elsewhere, with taxes depleting the wealth of the common folk. Many grumble against such levies, but keep their heads down none the less.;;;;;;;;;;;;;x;
commoner_tax_4;Harsh;;;;;;;;;;;;;x;
commoner_tax_4_desc;The taxes enforced upon the common folk are harsh, with many barely scraping by. While the realm accumulates great wealth from this, anger and dissent amongst the populace is growing.;;;;;;;;;;;;;x;
commoner_tax_5;Brutal;;;;;;;;;;;;;x;
commoner_tax_5_desc;The taxes levied on the populace are brutal, with everything from coins to crops being seized by the state. Many starve, and the people are furious at this injustice.;;;;;;;;;;;;;x;
EVTDESCTLA.4016;The Firelord has seen fit to expand into our territory, and with no Avatar to confront this act of aggression, I am left with no choice but to address this matter myself. As Earth King, I will demand the Firelord leave my lands!;;;;;;;;;;;;;x;
EVTOPTTLAA.4016;Or face dire consequences!;;;;;;;;;;;;;x;
EVTDESCTLA.4017;After conquering Earth Kingdom lands with little resistance, the Earth King has finally seen fit to write us a sternly worded letter! The fool demands we give up our colonies, or face hollow threats of retaliation.;;;;;;;;;;;;;x;
EVTOPTTLAA.4017;Send my reply. No.;;;;;;;;;;;;;x;
EVTDESCTLA.4018;After our threat, the Firelord has seen fit to simply laugh us off. This insult cannot go unpunished! We must prepare for the reality of war with these Fire tossing scum!;;;;;;;;;;;;;x;
EVTOPTTLAA.4018;These conquests will end!;;;;;;;;;;;;;x;
EVTTITLETLA.4019;End of Prosperity;;;;;;;;;;;;;x;
EVTDESCTLA.4019;With the recent confrontation over the Colonies over, the era of prosperity that began not that long ago is swiftly coming to an end. Merchants from the Fire Isles are becoming less and less welcome abroad, and trade is slowly grinding to a halt, bringing hardship everywhere. Meanwhile, the Fire Nation continues to build it's military strength regardless, and the storm clouds begin to gather for future conflict. Who knows what upheaval this new era will bring?;;;;;;;;;;;;;x;
EVTOPTTLAA.4019;Onward, to future glory!;;;;;;;;;;;;;x;
EVTOPTTLAB.4019;What dark times?;;;;;;;;;;;;;x;
EVTOPTTLAC.4019;We grow ever more troubled.;;;;;;;;;;;;;x;
ATLAE_END_ERA_PROSPERITY;The §YAge of Prosperity§! is over. The §YAge of Aggression§! has begun.;;;;;;;;;;;;;x;
d_imperial_cult;Imperial Cult;;;;;;;;;;;x
