EVTDESC_RIP_11053_WATERBENDING_HEALER;A traveller recently arrived in [Root.Capital.GetName]. It appears this wanderer is a Waterbending Healer, by the name of [recruited_physician_target.GetFirstName] and has been healing local residents. Perhaps [recruited_physician_target.GetSheHe] could stay as our Healer?;Un marchand de la route de soie est récemment arrivé à [Root.Capital.GetName]. Vos gardes rapportent que, sous prétexte de fournir des examens médicaux gratuits, ce « [recruited_physician_target.GetFirstName] » a prêché l'évangile de Mani ! Les gardes l'ont enfermé pour son propre bien, mais peut-être pourrait-[recruited_physician_target.GetSheHe] être votre physicien ?;"Ein(e) Händler(in) der Seidenstraße ist vor Kurzem in [Root.Capital.GetName] eingetroffen. Eure Wachen berichten, dass "[recruited_physician_target.GetFirstName]" kostenlose medizinische Untersuchungen anbot, diese Gelegenheit jedoch dazu nutzte, die Lehren Manis zu verbreiten! Die Wachen sperrten [recruited_physician_target.GetHerHim] zum eigenen Schutz ein, doch vielleicht könnte [recruited_physician_target.GetSheHe] an Eurem Hof als Heiler(in) arbeiten?";;Un/a mercader de la Ruta de la seda llegó recientemente a [Root.Capital.GetName]. Tus guardias te informan que con la excusa de proporcionar exámenes médicos gratuitos, este ''[recruited_physician_target.GetFirstName]' aprovechaba la oportunidad para predicar el Evangelio de Mani! Los guardias [recruited_physician_target.GetHerHim] encerraron por [recruited_physician_target.GetHerHis] propio bien, ¿pero quizás [recruited_physician_target.GetSheHe] podría servirte como médico?;;;;;;;;;x
EVTDESCATLA.104;Recently, [From.GetBestName], has talked repeatedly with me about [From.Religion.GetName]. It is clear that he wishes me to adapt a similar way of thinking, and admissibly, I feel I should.;;;;;;;;;x
EVTOPTATLAA.104;Then maybe it is the right way of thinking.;;;;;;;;;x
EVTOPTATLAB.104;No, I think I prefer my ways for now.;;;;;;;;;x
supporting_the_earth_kingdom;Earth Kingdom Upkeep;;;;;;;;;x
EVTDESCavatar.193;Recently, [From.GetBestName], has visited your home on [From.GetHerHis] journeys. Though they have stayed only a few short weeks, you can tell something is quickly growing between the two of you.;;;;;;;;;x
EVTOPTCavatarA.193;I think I'm in love;;;;;;;;;x
EVTOPTCavatarB.193;No, it's not appropriate.;;;;;;;;;x
EVTDESCavatar.194;For the past few weeks, [FromFrom.GetBestName] has been visiting your province, and now, [From.GetSheHe] and [From.GetBestName] has come before you and asked permission to marry. You were not aware there was something brewing between the two, but both seem quite certain of their love.;;;;;;;;;x
EVTOPTCavatarA.194;I will allow it.;;;;;;;;;x
EVTOPTCavatarB.194;I cannot allow it.;;;;;;;;;x
EVTDESCavatar.197;Recently, you received a visitor, one [From.GetBestName]. It appears [From.GetSheHe] is looking for a new employer, and has come to ask permission to join your court.;;;;;;;;;x
EVTOPTCavatarA.197;Of course there is room for you.;;;;;;;;;x
EVTOPTCavatarB.197;There is no place for you here.;;;;;;;;;x
EVTDESCavatar.198;It appears [FromFrom.GetBestName] has decided to leaving home, setting off to join [From.GetBestName]'s court.
EVTOPTCavatar.198;[From.GetBestName] will be missed.;;;;;;;;;x
EVTDESCavatar.200;Word has come that Avatar [From.GetFirstName] is coming to our aid in our struggle, bringing allies to our defence!;;;;;;;;;x
EVTOPTCavatar.200;I dare hope this may be enough to save us.;;;;;;;;;x
EVTDESCavatar.201;Our commanders are reporting that reinforcements are coming to the aid of our enemies, led by none other than Avatar [From.GetFirstName]. It appears the Avatar has rallied others to [From.GetHerHis] cause in [From.GetHerHis] efforts against us.;;;;;;;;;x
EVTOPTCavatar.201;[From.GetSheHeCap] cannot hope to halt our entire army...;;;;;;;;;x
EVTDESCavatar.205;With the death of [From.GetFirstName], you know yet more sorrow. You also feel the burning desire for revenge, knowing your dear [GetFromRelation] [From.GetFirstName] was murdered by [FromFrom.GetBestName]. For this crime, there must be punishment.;;;;;;;;;x
EVTDESCavatar.206;There is a thundering crash, as Avatar [From.GetFirstName] intrudes into your throne room with eyes burning bright. With terrifying power, they hover over you as your guards flee in fear. There are no words, but you know, they have come to avenge [FromFrom.GetBestName].;;;;;;;;;x
EVTDESCavatar.208;Word has come to you, that the vile [FromFrom.GetBestName] has abducted your [GetFromRelation] [From.GetFirstName]. This barbarity must not go unavenged.;;;;;;;;;x
EVTDESCavatar.209;There is a thundering crash, as Avatar [From.GetFirstName] intrudes into your throne room with eyes burning bright. With terrifying power, they hover over you as your guards flee in fear. There are no words, but you know, they have come to rescue [FromFrom.GetBestName];;;;;;;;;x
EVTOPTCavatarA.205;My vengeance will be swift.;;;;;;;;;x
EVTOPTCavatarB.205;As Avatar, I must restrain myself, for my own sake.;;;;;;;;;x
EVTOPTCavatarA.206;If I must kill you Avatar, then I shall!;;;;;;;;;x
EVTOPTCavatarB.206;Avatar, I beg for mercy!;;;;;;;;;x
EVTOPTCavatarC.206;MERCY PLEASE!!!;;;;;;;;;x
